client_id,contact_duration,number_contacts,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
17502,1025,1,999,0,,0,2022-07-01
17503,231,8,999,0,,0,2022-07-01
17504,76,5,999,0,,0,2022-07-01
17505,131,3,999,0,,0,2022-07-01
17506,470,2,999,0,,0,2022-07-01
17507,85,3,999,0,,0,2022-07-01
17508,60,3,999,0,,0,2022-07-01
17509,383,2,999,0,,1,2022-07-01
17510,719,2,999,0,,0,2022-07-01
17511,68,2,999,0,,0,2022-07-01
17512,70,3,999,0,,0,2022-07-01
17513,234,2,999,0,,0,2022-07-01
17514,81,5,999,0,,0,2022-07-01
17515,106,10,999,0,,0,2022-07-01
17516,83,4,999,0,,0,2022-07-01
17517,89,2,999,0,,0,2022-07-01
17518,82,4,999,0,,0,2022-07-01
17519,118,3,999,0,,0,2022-07-01
17520,76,10,999,0,,0,2022-07-01
17521,97,1,999,0,,0,2022-07-01
17522,86,2,999,0,,0,2022-07-01
17523,33,29,999,0,,0,2022-07-01
17524,1339,2,999,0,,0,2022-07-01
17525,359,2,999,0,,0,2022-07-01
17526,102,5,999,0,,0,2022-07-01
17527,59,8,999,0,,0,2022-07-01
17528,128,22,999,0,,0,2022-07-01
17529,153,1,999,0,,0,2022-07-01
17530,112,2,999,0,,0,2022-07-01
17531,674,2,999,0,,0,2022-07-01
17532,1009,5,999,0,,1,2022-07-01
17533,136,3,999,0,,0,2022-07-01
17534,121,2,999,0,,0,2022-07-01
17535,81,2,999,0,,0,2022-07-01
17536,141,3,999,0,,0,2022-07-01
17537,158,5,999,0,,0,2022-07-01
17538,1096,2,999,0,,1,2022-07-01
17539,624,3,999,0,,0,2022-07-01
17540,93,2,999,0,,0,2022-07-01
17541,534,3,999,0,,0,2022-07-01
17542,117,2,999,0,,0,2022-07-01
17543,78,3,999,0,,0,2022-07-01
17544,247,3,999,0,,0,2022-07-01
17545,317,8,999,0,,0,2022-07-01
17546,75,3,999,0,,0,2022-07-01
17547,88,9,999,0,,0,2022-07-01
17548,63,5,999,0,,0,2022-07-01
17549,318,7,999,0,,0,2022-07-01
17550,246,3,999,0,,0,2022-07-01
17551,867,2,999,0,,1,2022-07-01
17552,41,2,999,0,,0,2022-07-01
17553,207,7,999,0,,0,2022-07-01
17554,761,8,999,0,,0,2022-07-01
17555,234,15,999,0,,0,2022-07-01
17556,310,5,999,0,,0,2022-07-01
17557,88,3,999,0,,0,2022-07-01
17558,283,4,999,0,,0,2022-07-01
17559,418,3,999,0,,0,2022-07-01
17560,179,8,999,0,,0,2022-07-01
17561,419,7,999,0,,0,2022-07-01
17562,88,4,999,0,,0,2022-07-01
17563,121,2,999,0,,0,2022-07-01
17564,42,3,999,0,,0,2022-07-01
17565,187,11,999,0,,0,2022-07-01
17566,141,7,999,0,,0,2022-07-01
17567,320,3,999,0,,0,2022-07-01
17568,154,5,999,0,,0,2022-07-01
17569,339,8,999,0,,0,2022-07-01
17570,493,5,999,0,,0,2022-07-01
17571,551,3,999,0,,1,2022-07-01
17572,106,2,999,0,,0,2022-07-01
17573,239,4,999,0,,0,2022-07-01
17574,644,3,999,0,,0,2022-07-01
17575,322,11,999,0,,0,2022-07-01
17576,269,7,999,0,,0,2022-07-01
17577,124,3,999,0,,0,2022-07-01
17578,333,4,999,0,,0,2022-07-01
17579,180,5,999,0,,0,2022-07-01
17580,160,4,999,0,,0,2022-07-01
17581,192,19,999,0,,0,2022-07-01
17582,182,12,999,0,,0,2022-07-01
17583,76,2,999,0,,0,2022-07-01
17584,433,4,999,0,,0,2022-07-01
17585,120,4,999,0,,0,2022-07-01
17586,290,2,999,0,,0,2022-07-01
17587,118,4,999,0,,0,2022-07-01
17588,58,5,999,0,,0,2022-07-01
17589,149,11,999,0,,0,2022-07-01
17590,114,4,999,0,,0,2022-07-01
17591,91,3,999,0,,0,2022-07-01
17592,398,7,999,0,,0,2022-07-01
17593,101,3,999,0,,0,2022-07-01
17594,117,8,999,0,,0,2022-07-01
17595,159,10,999,0,,0,2022-07-01
17596,37,12,999,0,,0,2022-07-01
17597,127,4,999,0,,0,2022-07-01
17598,90,6,999,0,,0,2022-07-01
17599,155,2,999,0,,0,2022-07-01
17600,264,5,999,0,,0,2022-07-01
17601,377,4,999,0,,0,2022-07-01
17602,73,2,999,0,,0,2022-07-01
17603,71,6,999,0,,0,2022-07-01
17604,118,2,999,0,,0,2022-07-01
17605,257,6,999,0,,0,2022-07-01
17606,234,11,999,0,,0,2022-07-01
17607,1065,3,999,0,,1,2022-07-01
17608,499,3,999,0,,0,2022-07-01
17609,220,6,999,0,,0,2022-07-01
17610,270,3,999,0,,0,2022-07-01
17611,213,3,999,0,,0,2022-07-01
17612,1037,3,999,0,,0,2022-07-01
17613,262,4,999,0,,0,2022-07-01
17614,22,3,999,0,,0,2022-07-01
17615,123,2,999,0,,0,2022-07-01
17616,83,7,999,0,,0,2022-07-01
17617,138,3,999,0,,0,2022-07-01
17618,191,2,999,0,,0,2022-07-01
17619,267,5,999,0,,0,2022-07-01
17620,609,6,999,0,,0,2022-07-01
17621,313,16,999,0,,0,2022-07-01
17622,170,3,999,0,,0,2022-07-01
17623,117,5,999,0,,0,2022-07-01
17624,76,4,999,0,,0,2022-07-01
17625,780,2,999,0,,0,2022-07-01
17626,165,5,999,0,,0,2022-07-01
17627,314,4,999,0,,0,2022-07-01
17628,306,6,999,0,,0,2022-07-01
17629,83,12,999,0,,0,2022-07-01
17630,320,3,999,0,,0,2022-07-01
17631,39,9,999,0,,0,2022-07-01
17632,341,12,999,0,,0,2022-07-01
17633,151,7,999,0,,0,2022-07-01
17634,377,2,999,0,,0,2022-07-01
17635,19,14,999,0,,0,2022-07-01
17636,76,3,999,0,,0,2022-07-01
17637,72,6,999,0,,0,2022-07-01
17638,194,24,999,0,,0,2022-07-01
17639,890,4,999,0,,1,2022-07-01
17640,118,8,999,0,,0,2022-07-01
17641,168,4,999,0,,0,2022-07-01
17642,76,18,999,0,,0,2022-07-01
17643,167,6,999,0,,0,2022-07-01
17644,472,3,999,0,,0,2022-07-01
17645,178,4,999,0,,0,2022-07-01
17646,276,2,999,0,,0,2022-07-01
17647,147,15,999,0,,0,2022-07-01
17648,131,7,999,0,,0,2022-07-01
17649,123,3,999,0,,0,2022-07-01
17650,50,4,999,0,,0,2022-07-01
17651,85,9,999,0,,0,2022-07-01
17652,91,13,999,0,,0,2022-07-01
17653,209,4,999,0,,0,2022-07-01
17654,97,6,999,0,,0,2022-07-01
17655,1076,17,999,0,,1,2022-07-01
17656,152,4,999,0,,0,2022-07-01
17657,107,3,999,0,,0,2022-07-01
17658,100,16,999,0,,0,2022-07-01
17659,488,4,999,0,,0,2022-07-01
17660,265,4,999,0,,0,2022-07-01
17661,174,6,999,0,,0,2022-07-01
17662,504,4,999,0,,0,2022-07-01
17663,127,7,999,0,,0,2022-07-01
17664,136,2,999,0,,0,2022-07-01
17665,164,7,999,0,,0,2022-07-01
17666,110,4,999,0,,0,2022-07-01
17667,243,2,999,0,,0,2022-07-01
17668,120,6,999,0,,0,2022-07-01
17669,127,6,999,0,,0,2022-07-01
17670,122,3,999,0,,0,2022-07-01
17671,206,10,999,0,,0,2022-07-01
17672,90,11,999,0,,0,2022-07-01
17673,27,17,999,0,,0,2022-07-01
17674,210,3,999,0,,0,2022-07-01
17675,126,8,999,0,,0,2022-07-01
17676,125,2,999,0,,0,2022-07-01
17677,215,3,999,0,,0,2022-07-01
17678,173,8,999,0,,0,2022-07-01
17679,786,4,999,0,,0,2022-07-01
17680,38,16,999,0,,0,2022-07-01
17681,193,9,999,0,,0,2022-07-01
17682,215,3,999,0,,0,2022-07-01
17683,393,2,999,0,,0,2022-07-01
17684,62,4,999,0,,0,2022-07-01
17685,121,5,999,0,,0,2022-07-01
17686,345,16,999,0,,0,2022-07-01
17687,88,5,999,0,,0,2022-07-01
17688,178,11,999,0,,0,2022-07-01
17689,858,6,999,0,,0,2022-07-01
17690,82,3,999,0,,0,2022-07-01
17691,119,6,999,0,,0,2022-07-01
17692,480,8,999,0,,0,2022-07-01
17693,179,6,999,0,,0,2022-07-01
17694,95,4,999,0,,0,2022-07-01
17695,62,7,999,0,,0,2022-07-01
17696,117,2,999,0,,0,2022-07-01
17697,176,20,999,0,,0,2022-07-01
17698,47,7,999,0,,0,2022-07-01
17699,105,7,999,0,,0,2022-07-01
17700,10,22,999,0,,0,2022-07-01
17701,62,3,999,0,,0,2022-07-01
17702,168,1,999,0,,0,2022-07-01
17703,60,1,999,0,,0,2022-07-01
17704,114,1,999,0,,0,2022-07-01
17705,234,4,999,0,,0,2022-07-01
17706,192,1,999,0,,0,2022-07-01
17707,118,7,999,0,,0,2022-07-01
17708,158,1,999,0,,0,2022-07-01
17709,186,1,999,0,,0,2022-07-01
17710,82,20,999,0,,0,2022-07-01
17711,148,14,999,0,,0,2022-07-01
17712,215,5,999,0,,0,2022-07-01
17713,54,1,999,0,,0,2022-07-01
17714,36,1,999,0,,0,2022-07-01
17715,146,1,999,0,,0,2022-07-01
17716,604,2,999,0,,0,2022-07-01
17717,303,1,999,0,,0,2022-07-01
17718,156,4,999,0,,0,2022-07-01
17719,32,4,999,0,,0,2022-07-01
17720,874,1,999,0,,1,2022-07-01
17721,99,6,999,0,,0,2022-07-01
17722,50,1,999,0,,0,2022-07-01
17723,648,2,999,0,,1,2022-07-01
17724,44,1,999,0,,0,2022-07-01
17725,71,2,999,0,,0,2022-07-01
17726,101,3,999,0,,0,2022-07-01
17727,109,1,999,0,,0,2022-07-01
17728,76,1,999,0,,0,2022-07-01
17729,90,4,999,0,,0,2022-07-01
17730,218,1,999,0,,0,2022-07-01
17731,164,1,999,0,,0,2022-07-01
17732,1569,1,999,0,,0,2022-07-01
17733,7,4,999,0,,0,2022-07-01
17734,69,4,999,0,,0,2022-07-01
17735,122,5,999,0,,0,2022-07-01
17736,162,1,999,0,,0,2022-07-01
17737,179,2,999,0,,0,2022-07-01
17738,179,5,999,0,,0,2022-07-01
17739,83,1,999,0,,0,2022-07-01
17740,165,1,999,0,,0,2022-07-01
17741,301,1,999,0,,0,2022-07-01
17742,466,1,999,0,,0,2022-07-01
17743,117,1,999,0,,0,2022-07-01
17744,165,1,999,0,,0,2022-07-01
17745,25,21,999,0,,0,2022-07-01
17746,318,1,999,0,,0,2022-07-01
17747,112,2,999,0,,0,2022-07-01
17748,241,4,999,0,,0,2022-07-01
17749,710,1,999,0,,1,2022-07-01
17750,80,1,999,0,,0,2022-07-01
17751,116,1,999,0,,0,2022-07-01
17752,609,3,999,0,,0,2022-07-01
17753,106,1,999,0,,0,2022-07-01
17754,164,4,999,0,,0,2022-07-01
17755,129,1,999,0,,0,2022-07-01
17756,149,2,999,0,,0,2022-07-01
17757,600,1,999,0,,1,2022-07-01
17758,206,2,999,0,,0,2022-07-01
17759,102,2,999,0,,0,2022-07-01
17760,75,1,999,0,,0,2022-07-01
17761,124,1,999,0,,0,2022-07-01
17762,893,1,999,0,,1,2022-07-01
17763,43,1,999,0,,0,2022-07-01
17764,336,1,999,0,,0,2022-07-01
17765,112,1,999,0,,0,2022-07-01
17766,70,2,999,0,,0,2022-07-01
17767,55,2,999,0,,0,2022-07-01
17768,293,1,999,0,,0,2022-07-01
17769,184,2,999,0,,0,2022-07-01
17770,237,1,999,0,,0,2022-07-01
17771,82,1,999,0,,0,2022-07-01
17772,135,1,999,0,,0,2022-07-01
17773,299,4,999,0,,0,2022-07-01
17774,24,1,999,0,,0,2022-07-01
17775,497,1,999,0,,0,2022-07-01
17776,97,1,999,0,,0,2022-07-01
17777,55,1,999,0,,0,2022-07-01
17778,60,3,999,0,,0,2022-07-01
17779,48,2,999,0,,0,2022-07-01
17780,109,2,999,0,,0,2022-07-01
17781,132,1,999,0,,0,2022-07-01
17782,167,2,999,0,,0,2022-07-01
17783,197,1,999,0,,0,2022-07-01
17784,98,6,999,0,,0,2022-07-01
17785,345,4,999,0,,0,2022-07-01
17786,165,1,999,0,,0,2022-07-01
17787,69,1,999,0,,0,2022-07-01
17788,55,15,999,0,,0,2022-07-01
17789,647,1,999,0,,0,2022-07-01
17790,105,1,999,0,,0,2022-07-01
17791,33,1,999,0,,0,2022-07-01
17792,96,5,999,0,,0,2022-07-01
17793,100,2,999,0,,0,2022-07-01
17794,91,2,999,0,,0,2022-07-01
17795,285,2,999,0,,0,2022-07-01
17796,214,1,999,0,,0,2022-07-01
17797,155,1,999,0,,0,2022-07-01
17798,64,1,999,0,,0,2022-07-01
17799,305,1,999,0,,0,2022-07-01
17800,261,4,999,0,,0,2022-07-01
17801,446,1,999,0,,0,2022-07-01
17802,248,2,999,0,,0,2022-07-01
17803,103,1,999,0,,0,2022-07-01
17804,86,2,999,0,,0,2022-07-01
17805,105,3,999,0,,0,2022-07-01
17806,57,3,999,0,,0,2022-07-01
17807,221,3,999,0,,0,2022-07-01
17808,2516,1,999,0,,1,2022-07-01
17809,72,3,999,0,,0,2022-07-01
17810,361,3,999,0,,0,2022-07-01
17811,247,2,999,0,,0,2022-07-01
17812,145,2,999,0,,0,2022-07-01
17813,146,2,999,0,,0,2022-07-01
17814,64,2,999,0,,0,2022-07-01
17815,522,2,999,0,,0,2022-07-01
17816,213,1,999,0,,0,2022-07-01
17817,137,1,999,0,,0,2022-07-01
17818,104,1,999,0,,0,2022-07-01
17819,57,3,999,0,,0,2022-07-01
17820,100,2,999,0,,0,2022-07-01
17821,208,1,999,0,,0,2022-07-01
17822,735,2,999,0,,0,2022-07-01
17823,94,1,999,0,,0,2022-07-01
17824,46,2,999,0,,0,2022-07-01
17825,28,2,999,0,,0,2022-07-01
17826,121,2,999,0,,0,2022-07-01
17827,65,1,999,0,,0,2022-07-01
17828,394,3,999,0,,0,2022-07-01
17829,189,19,999,0,,0,2022-07-01
17830,797,14,999,0,,0,2022-07-01
17831,204,3,999,0,,0,2022-07-01
17832,212,1,999,0,,0,2022-07-01
17833,255,2,999,0,,0,2022-07-01
17834,196,3,999,0,,0,2022-07-01
17835,184,2,999,0,,0,2022-07-01
17836,145,2,999,0,,0,2022-07-01
17837,81,2,999,0,,0,2022-07-01
17838,47,4,999,0,,0,2022-07-01
17839,24,1,999,0,,0,2022-07-01
17840,35,1,999,0,,0,2022-07-01
17841,92,1,999,0,,0,2022-07-01
17842,538,5,999,0,,0,2022-07-01
17843,520,7,999,0,,0,2022-07-01
17844,283,1,999,0,,0,2022-07-01
17845,153,1,999,0,,0,2022-07-01
17846,82,6,999,0,,0,2022-07-01
17847,198,4,999,0,,0,2022-07-01
17848,533,1,999,0,,0,2022-07-01
17849,60,4,999,0,,0,2022-07-01
17850,569,1,999,0,,0,2022-07-01
17851,300,1,999,0,,0,2022-07-01
17852,422,2,999,0,,0,2022-07-01
17853,100,11,999,0,,0,2022-07-01
17854,129,4,999,0,,0,2022-07-01
17855,57,6,999,0,,0,2022-07-01
17856,199,8,999,0,,0,2022-07-01
17857,56,3,999,0,,0,2022-07-01
17858,281,3,999,0,,0,2022-07-01
17859,207,2,999,0,,0,2022-07-01
17860,1186,2,999,0,,0,2022-07-01
17861,454,5,999,0,,1,2022-07-01
17862,337,1,999,0,,0,2022-07-01
17863,156,1,999,0,,0,2022-07-01
17864,195,1,999,0,,0,2022-07-01
17865,63,1,999,0,,0,2022-07-01
17866,20,18,999,0,,0,2022-07-01
17867,52,3,999,0,,0,2022-07-01
17868,113,6,999,0,,0,2022-07-01
17869,328,2,999,0,,0,2022-07-01
17870,86,3,999,0,,0,2022-07-01
17871,1058,1,999,0,,1,2022-07-01
17872,114,3,999,0,,0,2022-07-01
17873,121,17,999,0,,0,2022-07-01
17874,45,3,999,0,,0,2022-07-01
17875,187,2,999,0,,0,2022-07-01
17876,369,1,999,0,,0,2022-07-01
17877,143,5,999,0,,0,2022-07-01
17878,277,1,999,0,,0,2022-07-01
17879,85,1,999,0,,0,2022-07-01
17880,96,3,999,0,,0,2022-07-01
17881,126,1,999,0,,0,2022-07-01
17882,180,9,999,0,,0,2022-07-01
17883,317,1,999,0,,0,2022-07-01
17884,108,1,999,0,,0,2022-07-01
17885,104,6,999,0,,0,2022-07-01
17886,665,3,999,0,,0,2022-07-01
17887,125,12,999,0,,0,2022-07-01
17888,246,17,999,0,,0,2022-07-01
17889,33,1,999,0,,0,2022-07-01
17890,95,6,999,0,,0,2022-07-01
17891,277,3,999,0,,0,2022-07-01
17892,127,7,999,0,,0,2022-07-01
17893,38,3,999,0,,0,2022-07-01
17894,790,1,999,0,,0,2022-07-01
17895,635,3,999,0,,0,2022-07-01
17896,597,5,999,0,,0,2022-07-01
17897,77,34,999,0,,0,2022-07-01
17898,62,2,999,0,,0,2022-07-01
17899,72,5,999,0,,0,2022-07-01
17900,171,13,999,0,,0,2022-07-01
17901,665,4,999,0,,0,2022-07-01
17902,110,2,999,0,,0,2022-07-01
17903,77,4,999,0,,0,2022-07-01
17904,226,1,999,0,,0,2022-07-01
17905,367,1,999,0,,0,2022-07-01
17906,509,1,999,0,,0,2022-07-01
17907,228,1,999,0,,0,2022-07-01
17908,935,4,999,0,,0,2022-07-01
17909,129,3,999,0,,0,2022-07-01
17910,313,6,999,0,,0,2022-07-01
17911,80,3,999,0,,0,2022-07-01
17912,375,4,999,0,,0,2022-07-01
17913,194,3,999,0,,0,2022-07-01
17914,94,5,999,0,,0,2022-07-01
17915,97,7,999,0,,0,2022-07-01
17916,197,4,999,0,,0,2022-07-01
17917,403,3,999,0,,0,2022-07-01
17918,616,11,999,0,,1,2022-07-01
17919,207,3,999,0,,0,2022-07-01
17920,816,6,999,0,,1,2022-07-01
17921,268,6,999,0,,0,2022-07-01
17922,99,5,999,0,,0,2022-07-01
17923,114,2,999,0,,0,2022-07-01
17924,123,4,999,0,,0,2022-07-01
17925,246,4,999,0,,0,2022-07-01
17926,263,2,999,0,,0,2022-07-01
17927,109,3,999,0,,0,2022-07-01
17928,122,13,999,0,,0,2022-07-01
17929,162,4,999,0,,0,2022-07-01
17930,69,5,999,0,,0,2022-07-01
17931,82,5,999,0,,0,2022-07-01
17932,205,11,999,0,,0,2022-07-01
17933,136,3,999,0,,0,2022-07-01
17934,808,3,999,0,,1,2022-07-01
17935,316,2,999,0,,0,2022-07-01
17936,259,12,999,0,,0,2022-07-01
17937,110,5,999,0,,0,2022-07-01
17938,64,6,999,0,,0,2022-07-01
17939,110,3,999,0,,0,2022-07-01
17940,119,7,999,0,,0,2022-07-01
17941,336,7,999,0,,0,2022-07-01
17942,327,5,999,0,,0,2022-07-01
17943,316,3,999,0,,0,2022-07-01
17944,1127,11,999,0,,1,2022-07-01
17945,1140,2,999,0,,0,2022-07-01
17946,284,3,999,0,,0,2022-07-01
17947,543,9,999,0,,0,2022-07-01
17948,189,5,999,0,,0,2022-07-01
17949,52,4,999,0,,0,2022-07-01
17950,223,6,999,0,,0,2022-07-01
17951,468,2,999,0,,0,2022-07-01
17952,322,4,999,0,,0,2022-07-01
17953,61,1,999,0,,0,2022-07-01
17954,185,5,999,0,,0,2022-07-01
17955,347,3,999,0,,0,2022-07-01
17956,399,9,999,0,,0,2022-07-01
17957,340,3,999,0,,0,2022-07-01
17958,637,2,999,0,,0,2022-07-01
17959,60,24,999,0,,0,2022-07-01
17960,234,6,999,0,,0,2022-07-01
17961,165,20,999,0,,0,2022-07-01
17962,308,2,999,0,,0,2022-07-01
17963,75,8,999,0,,0,2022-07-01
17964,242,5,999,0,,0,2022-07-01
17965,142,7,999,0,,0,2022-07-01
17966,153,3,999,0,,0,2022-07-01
17967,481,2,999,0,,0,2022-07-01
17968,128,11,999,0,,0,2022-07-01
17969,53,6,999,0,,0,2022-07-01
17970,234,5,999,0,,0,2022-07-01
17971,222,3,999,0,,0,2022-07-01
17972,186,6,999,0,,0,2022-07-01
17973,333,19,999,0,,0,2022-07-01
17974,333,8,999,0,,0,2022-07-01
17975,79,4,999,0,,0,2022-07-01
17976,112,6,999,0,,0,2022-07-01
17977,157,6,999,0,,0,2022-07-01
17978,101,4,999,0,,0,2022-07-01
17979,193,14,999,0,,0,2022-07-01
17980,863,10,999,0,,0,2022-07-01
17981,590,23,999,0,,0,2022-07-01
17982,92,30,999,0,,0,2022-07-01
17983,153,3,999,0,,0,2022-07-01
17984,225,3,999,0,,0,2022-07-01
17985,49,4,999,0,,0,2022-07-01
17986,88,6,999,0,,0,2022-07-01
17987,825,13,999,0,,0,2022-07-01
17988,254,21,999,0,,0,2022-07-01
17989,11,6,999,0,,0,2022-07-01
17990,520,4,999,0,,0,2022-07-01
17991,138,6,999,0,,0,2022-07-01
17992,44,7,999,0,,0,2022-07-01
17993,142,8,999,0,,0,2022-07-01
17994,984,7,999,0,,0,2022-07-01
17995,78,4,999,0,,0,2022-07-01
17996,329,4,999,0,,0,2022-07-01
17997,353,5,999,0,,0,2022-07-01
17998,189,3,999,0,,0,2022-07-01
17999,125,3,999,0,,0,2022-07-01
18000,105,3,999,0,,0,2022-07-01
18001,334,5,999,0,,0,2022-07-01
18002,68,3,999,0,,0,2022-07-01
18003,76,5,999,0,,0,2022-07-01
18004,28,11,999,0,,0,2022-07-01
18005,458,2,999,0,,0,2022-07-01
18006,142,2,999,0,,0,2022-07-01
18007,189,6,999,0,,0,2022-07-01
18008,70,2,999,0,,0,2022-07-01
18009,18,1,999,0,,0,2022-07-01
18010,158,1,999,0,,0,2022-07-01
18011,59,1,999,0,,0,2022-07-01
18012,31,20,999,0,,0,2022-07-01
18013,150,1,999,0,,0,2022-07-01
18014,90,1,999,0,,0,2022-07-01
18015,258,1,999,0,,0,2022-07-01
18016,305,2,999,0,,0,2022-07-01
18017,67,6,999,0,,0,2022-07-01
18018,128,1,999,0,,0,2022-07-01
18019,99,2,999,0,,0,2022-07-01
18020,39,1,999,0,,0,2022-07-01
18021,70,1,999,0,,0,2022-07-01
18022,112,8,999,0,,0,2022-07-01
18023,113,1,999,0,,0,2022-07-01
18024,69,5,999,0,,0,2022-07-01
18025,120,1,999,0,,0,2022-07-01
18026,81,1,999,0,,0,2022-07-01
18027,684,1,999,0,,1,2022-07-01
18028,312,5,999,0,,0,2022-07-01
18029,89,1,999,0,,0,2022-07-01
18030,42,1,999,0,,0,2022-07-01
18031,843,1,999,0,,1,2022-07-01
18032,150,1,999,0,,0,2022-07-01
18033,834,1,999,0,,0,2022-07-01
18034,528,1,999,0,,0,2022-07-01
18035,516,1,999,0,,0,2022-07-01
18036,86,1,999,0,,0,2022-07-01
18037,129,1,999,0,,0,2022-07-01
18038,652,1,999,0,,0,2022-07-01
18039,102,2,999,0,,0,2022-07-01
18040,295,1,999,0,,0,2022-07-01
18041,650,1,999,0,,1,2022-07-01
18042,273,2,999,0,,0,2022-07-01
18043,38,1,999,0,,0,2022-07-01
18044,409,2,999,0,,0,2022-07-01
18045,160,1,999,0,,0,2022-07-01
18046,77,1,999,0,,0,2022-07-01
18047,65,4,999,0,,0,2022-07-01
18048,132,1,999,0,,0,2022-07-01
18049,166,1,999,0,,0,2022-07-01
18050,192,4,999,0,,0,2022-07-01
18051,73,1,999,0,,0,2022-07-01
18052,542,1,999,0,,1,2022-07-01
18053,120,4,999,0,,0,2022-07-01
18054,219,1,999,0,,0,2022-07-01
18055,47,1,999,0,,0,2022-07-01
18056,93,2,999,0,,0,2022-07-01
18057,32,1,999,0,,0,2022-07-01
18058,119,2,999,0,,0,2022-07-01
18059,229,1,999,0,,0,2022-07-01
18060,25,1,999,0,,0,2022-07-01
18061,195,3,999,0,,0,2022-07-01
18062,64,1,999,0,,0,2022-07-01
18063,270,1,999,0,,0,2022-07-01
18064,173,3,999,0,,0,2022-07-01
18065,695,1,999,0,,0,2022-07-01
18066,85,2,999,0,,0,2022-07-01
18067,594,1,999,0,,0,2022-07-01
18068,115,1,999,0,,0,2022-07-01
18069,101,1,999,0,,0,2022-07-01
18070,605,1,999,0,,0,2022-07-01
18071,537,1,999,0,,0,2022-07-01
18072,42,2,999,0,,0,2022-07-01
18073,51,19,999,0,,0,2022-07-01
18074,71,4,999,0,,0,2022-07-01
18075,141,8,999,0,,0,2022-07-01
18076,351,1,999,0,,0,2022-07-01
18077,50,1,999,0,,0,2022-07-01
18078,76,2,999,0,,0,2022-07-01
18079,183,1,999,0,,0,2022-07-01
18080,58,1,999,0,,0,2022-07-01
18081,141,1,999,0,,0,2022-07-01
18082,187,1,999,0,,0,2022-07-01
18083,55,22,999,0,,0,2022-07-01
18084,164,1,999,0,,0,2022-07-01
18085,111,1,999,0,,0,2022-07-01
18086,145,2,999,0,,0,2022-07-01
18087,292,8,999,0,,0,2022-07-01
18088,71,1,999,0,,0,2022-07-01
18089,14,29,999,0,,0,2022-07-01
18090,220,1,999,0,,0,2022-07-01
18091,340,1,999,0,,0,2022-07-01
18092,148,1,999,0,,0,2022-07-01
18093,105,2,999,0,,0,2022-07-01
18094,154,1,999,0,,0,2022-07-01
18095,83,1,999,0,,0,2022-07-01
18096,77,1,999,0,,0,2022-07-01
18097,138,1,999,0,,0,2022-07-01
18098,244,1,999,0,,0,2022-07-01
18099,597,1,999,0,,0,2022-07-01
18100,161,5,999,0,,0,2022-07-01
18101,171,2,999,0,,0,2022-07-01
18102,81,1,999,0,,0,2022-07-01
18103,1373,2,999,0,,1,2022-07-01
18104,133,1,999,0,,0,2022-07-01
18105,122,1,999,0,,0,2022-07-01
18106,153,1,999,0,,0,2022-07-01
18107,65,1,999,0,,0,2022-07-01
18108,41,1,999,0,,0,2022-07-01
18109,29,2,999,0,,0,2022-07-01
18110,86,3,999,0,,0,2022-07-01
18111,255,1,999,0,,0,2022-07-01
18112,218,2,999,0,,0,2022-07-01
18113,197,4,999,0,,0,2022-07-01
18114,788,1,999,0,,1,2022-07-01
18115,380,4,999,0,,0,2022-07-01
18116,988,1,999,0,,1,2022-07-01
18117,55,2,999,0,,0,2022-07-01
18118,129,9,999,0,,0,2022-07-01
18119,622,2,999,0,,0,2022-07-01
18120,38,1,999,0,,0,2022-07-01
18121,86,1,999,0,,0,2022-07-01
18122,227,6,999,0,,0,2022-07-01
18123,120,1,999,0,,0,2022-07-01
18124,149,1,999,0,,0,2022-07-01
18125,144,6,999,0,,0,2022-07-01
18126,126,2,999,0,,0,2022-07-01
18127,185,2,999,0,,0,2022-07-01
18128,197,1,999,0,,0,2022-07-01
18129,543,3,999,0,,1,2022-07-01
18130,99,2,999,0,,0,2022-07-01
18131,156,2,999,0,,0,2022-07-01
18132,94,4,999,0,,0,2022-07-01
18133,87,2,999,0,,0,2022-07-01
18134,82,1,999,0,,0,2022-07-01
18135,77,3,999,0,,0,2022-07-01
18136,444,1,999,0,,0,2022-07-01
18137,34,2,999,0,,0,2022-07-01
18138,287,1,999,0,,0,2022-07-01
18139,73,3,999,0,,0,2022-07-01
18140,152,4,999,0,,0,2022-07-01
18141,69,3,999,0,,0,2022-07-01
18142,74,2,999,0,,0,2022-07-01
18143,535,1,999,0,,0,2022-07-01
18144,209,4,999,0,,0,2022-07-01
18145,72,15,999,0,,0,2022-07-01
18146,44,3,999,0,,0,2022-07-01
18147,1171,2,999,0,,1,2022-07-01
18148,72,2,999,0,,0,2022-07-01
18149,117,4,999,0,,0,2022-07-01
18150,729,2,999,0,,1,2022-07-01
18151,341,4,999,0,,0,2022-07-01
18152,186,3,999,0,,0,2022-07-01
18153,96,4,999,0,,0,2022-07-01
18154,509,1,999,0,,1,2022-07-01
18155,166,2,999,0,,0,2022-07-01
18156,1078,8,999,0,,0,2022-07-01
18157,27,16,999,0,,0,2022-07-01
18158,698,2,999,0,,0,2022-07-01
18159,114,2,999,0,,0,2022-07-01
18160,340,1,999,0,,0,2022-07-01
18161,106,2,999,0,,0,2022-07-01
18162,424,1,999,0,,0,2022-07-01
18163,436,2,999,0,,0,2022-07-01
18164,159,1,999,0,,0,2022-07-01
